song_id,title,duration_sec,genre,album_id
1622,Drive,260,Pop,14
1623,Computer,221,R&B,392
1624,Fast,146,Jazz,317
1625,Charge,141,EDM,200
1626,Camera quite,178,Rock,378
1627,Owner,233,EDM,65
1628,Later story,254,Classical,88
1629,Time full commercial,128,EDM,183
1630,Available magazine chance,341,Hip-Hop,240
1631,Participant central,359,Jazz,281
1632,Young with model,154,EDM,277
1633,Out,271,R&B,234
1634,They around single,311,EDM,289
1635,Idea we,254,EDM,328
1636,Onto seven,199,Jazz,247
1637,Thank day,178,Classical,46
1638,Around popular,198,Jazz,212
1639,Wide serious become produce,159,Jazz,6
1640,Realize across business,253,Classical,389
1641,Station,208,Jazz,241
1642,Reveal look baby,122,EDM,252
1643,Unit gun even,242,Jazz,5
1644,But specific adult,230,Classical,150
1645,Woman,179,Classical,4
1646,Discussion dog,215,Rock,211
1647,Lot activity force,231,Hip-Hop,128
1648,Apply result,303,EDM,331
1649,Trouble this that,332,Hip-Hop,113
1650,Major debate trip,140,Hip-Hop,321
1651,Themselves ok,252,Classical,314
1652,Physical also,295,Jazz,146
1653,Plant choose,310,R&B,138
1654,Past clear,168,Classical,36
1655,Speech space,154,Jazz,57
1656,Scene make shake,236,R&B,232
1657,Find actually,299,R&B,252
1658,Note despite,202,Pop,78
1659,Make development start fish,256,Pop,96
1660,Pm its,192,Jazz,65
1661,Suggest election trip,232,EDM,5
1662,Time seat,143,Rock,8
1663,Pattern travel,175,Jazz,216
1664,Capital impact certainly real,321,Classical,256
1665,Side effort but,238,EDM,17
1666,Air apply personal,140,Classical,385
1667,Will reflect,134,Jazz,398
1668,Team past,138,R&B,241
1669,Outside quite difference,169,Classical,129
1670,Probably blood,332,Pop,63
1671,Woman also,302,Rock,198
1672,Something chance,233,Rock,378
1673,Director play resource for,170,Hip-Hop,377
1674,Office local,144,R&B,341
1675,Company own suffer,241,Hip-Hop,349
1676,Moment bank true,359,Jazz,82
1677,Memory,306,Pop,382
1678,He type according,253,Pop,130
1679,Mother car among,283,Jazz,102
1680,Lawyer later,347,Pop,342
1681,Your far,148,Rock,325
1682,Picture matter,203,Pop,86
1683,Design mean animal,269,Pop,203
1684,Couple,122,Pop,298
1685,Visit soldier know,241,EDM,306
1686,While need discuss,215,Classical,46
1687,Send clear suffer,160,Hip-Hop,47
1688,According push care response,278,Jazz,389
1689,Old away until cultural,135,Pop,183
1690,Idea PM,159,EDM,275
1691,Deal simply yeah,152,Hip-Hop,120
1692,Television every memory onto,262,Classical,331
1693,Exist lawyer myself gun,208,Classical,225
1694,Fast baby,169,Pop,353
1695,By everything,211,EDM,69
1696,Pattern bag certainly,350,Pop,249
1697,Itself whose project,232,R&B,151
1698,East evening,298,Hip-Hop,98
1699,Tax must either feel,167,R&B,179
1700,Our crime,307,Hip-Hop,141
1701,Before whether air,354,Classical,284
1702,Provide tell class,137,R&B,80
1703,Crime significant still,195,Classical,135
1704,Speak,213,Hip-Hop,1
1705,Skin side fish PM,283,R&B,195
1706,More,167,Pop,318
1707,Create sort,318,R&B,123
1708,Opportunity quickly,304,Pop,338
1709,Name task water,329,Hip-Hop,98
1710,Determine back,294,Hip-Hop,393
1711,Ahead tell today,159,R&B,145
1712,Edge seven story,224,EDM,165
1713,Range pick modern different,144,R&B,338
1714,Work,131,Classical,67
1715,Present design without,343,Pop,104
1716,Church develop away,244,Rock,51
1717,Early address cold,266,EDM,199
1718,Or particular,245,R&B,320
1719,Education sit third,271,Jazz,26
1720,This hot four,176,R&B,368
1721,Population interesting,123,Rock,336
1722,Over old,357,Classical,41
1723,Heavy yard degree,325,EDM,32
1724,However want,262,EDM,213
1725,Moment,323,EDM,30
1726,Successful individual lawyer,188,R&B,21
1727,Move performance face,138,Classical,156
1728,Head news,175,R&B,50
1729,Material tell soon,305,Rock,273
1730,Interest his question,168,Rock,270
1731,Garden available,183,R&B,321
1732,Thank join,262,EDM,286
1733,Lawyer guy,311,Pop,393
1734,Maybe wait idea,267,Jazz,346
1735,Republican answer,299,EDM,219
1736,Author game run,162,Classical,93
1737,Try question,222,R&B,173
1738,End,160,R&B,308
1739,Hair democratic rule,358,Jazz,162
1740,Material,203,Classical,191
1741,Trial lot tend,315,EDM,221
1742,Personal door blue through,202,R&B,124
1743,Or model watch,259,Rock,193
1744,Room then leg someone,260,EDM,131
1745,Leg spring member,235,Hip-Hop,204
1746,Produce prove,305,Pop,146
1747,High nothing,124,R&B,70
1748,Prevent go,121,Jazz,114
1749,Democratic mind power,339,Jazz,12
1750,Mind big,330,EDM,142
1751,Material claim need,250,R&B,293
1752,Upon,159,Pop,20
1753,Money should song,211,Rock,71
1754,Pass ability,213,R&B,128
1755,Executive close,185,Classical,154
1756,Story sense,266,Hip-Hop,292
1757,Care example,307,Pop,371
1758,Pick fish,322,Hip-Hop,89
1759,Travel chair,331,EDM,360
1760,Its involve,329,Pop,305
1761,Budget protect,196,Pop,375
1762,Itself parent,217,Pop,400
1763,Rich time,355,Classical,172
1764,Save detail,345,Classical,223
1765,Sit message event,358,Classical,62
1766,Consumer professor,178,EDM,335
1767,Tell let,357,Pop,325
1768,Laugh give must,281,Hip-Hop,28
1769,Foreign,254,Pop,164
1770,Begin away born,264,Rock,168
1771,Purpose clear grow,298,Rock,79
1772,Think sign,292,EDM,202
1773,Theory paper,312,R&B,295
1774,Including likely contain,143,Rock,222
1775,Probably degree individual,321,Hip-Hop,76
1776,Note stay think,206,Pop,244
1777,Bed amount,310,Pop,281
1778,Piece beautiful without,187,Pop,205
1779,Skill administration scene herself,231,Classical,358
1780,Training discuss health,315,Rock,247
1781,Investment pay,170,Hip-Hop,203
1782,Whether weight,266,Rock,288
1783,Commercial hold finally,308,R&B,127
1784,Drop drop threat,138,Jazz,398
1785,East practice process,202,EDM,295
1786,Fear,148,EDM,212
1787,Type phone soon,213,Jazz,98
1788,Material go something,208,R&B,336
1789,Hope process,317,Jazz,87
1790,Deep respond actually,277,Classical,227
1791,Purpose service kind,157,Hip-Hop,23
1792,One feel do,171,EDM,192
1793,Arrive industry,313,EDM,44
1794,Time three,309,Pop,125
1795,Reduce onto tough,357,Rock,148
1796,Evening middle,207,EDM,57
1797,Thousand total,235,Hip-Hop,12
1798,Each country throughout,173,EDM,276
1799,Answer to,172,R&B,268
1800,Not everyone,186,R&B,248
1801,Physical we care spring,306,Rock,356
1802,Cost forget,291,Pop,193
1803,Hear leader ability,351,EDM,270
1804,Best during experience,185,Rock,31
1805,Together play necessary,171,Classical,357
1806,Impact voice everything,189,Pop,239
1807,Career think training,122,Pop,199
1808,Fact west include,189,EDM,338
1809,Yourself long,341,Pop,10
1810,Five,342,EDM,198
1811,Thus stop,217,R&B,364
1812,Get four,351,Jazz,249
1813,Also hour or,256,Pop,96
1814,Try,248,Hip-Hop,288
1815,Church office address,125,Pop,127
1816,Hospital option,198,Jazz,251
1817,Act build anyone,310,Rock,10
1818,Able,295,Jazz,182
1819,Understand white example change,197,Rock,257
1820,Spend trouble determine,327,Pop,321
1821,Rate they strategy,344,Hip-Hop,16
1822,Soldier,191,Rock,78
1823,Tax happy debate,349,Hip-Hop,337
1824,Stage reflect increase,142,EDM,196
1825,Somebody she contain adult,293,R&B,321
1826,Hospital idea assume,178,Hip-Hop,124
1827,Training example your,159,Hip-Hop,160
1828,Himself particular,204,Hip-Hop,278
1829,Teach image bill,172,EDM,71
1830,Create coach with against,258,EDM,104
1831,Actually authority clearly,199,EDM,362
1832,Certainly network take,352,Rock,221
1833,Though person particularly,157,EDM,290
1834,Effect authority back,201,Pop,286
1835,Television figure accept,304,Pop,95
1836,Us loss,334,Rock,373
1837,Husband structure why,315,Jazz,212
1838,Lose parent,197,Hip-Hop,382
1839,This me candidate bank,358,EDM,141
1840,Or challenge,319,Rock,55
1841,Everybody city guy,167,Pop,391
1842,Five including hit,277,Jazz,311
1843,Tough poor join,276,Rock,306
1844,Police far sister,179,EDM,14
1845,Picture front while,140,EDM,400
1846,Third continue prepare,154,R&B,310
1847,Investment six,302,EDM,192
1848,Sometimes peace rather,338,Hip-Hop,252
1849,Wish century purpose,155,Rock,99
1850,Of television gas,128,Hip-Hop,392
1851,Focus information,356,Jazz,212
1852,Boy raise watch,310,EDM,104
1853,Dinner,172,Pop,91
1854,Carry,341,R&B,251
1855,Least toward,203,Classical,235
1856,Gas,229,Hip-Hop,398
1857,She television may,275,EDM,195
1858,Indeed box,200,Hip-Hop,314
1859,Follow less,266,R&B,275
1860,To task,284,EDM,20
1861,Space however,147,Hip-Hop,234
1862,Research many bring,344,Rock,266
1863,Should serious yeah,221,EDM,21
1864,Job hold read,219,R&B,392
1865,Tell court,132,Rock,150
1866,Present some,221,Jazz,397
1867,Its deep expect,238,Rock,217
1868,Public may unit action,276,Pop,354
1869,My administration then,351,Rock,238
1870,Financial pressure soldier,235,Pop,370
1871,Above conference,148,Rock,399
1872,Big across paper,360,EDM,280
1873,For system order,220,Hip-Hop,166
1874,At describe according,126,Rock,233
1875,Find billion,349,EDM,104
1876,Not administration event,143,Jazz,166
1877,Your even,286,EDM,84
1878,Similar order,307,Pop,47
1879,History government ability,300,Hip-Hop,325
1880,Popular continue your,141,R&B,363
1881,Stand air available,306,Classical,262
1882,Shake case western,160,Hip-Hop,282
1883,View fine,131,Classical,88
1884,Lot above most,264,Classical,338
1885,Truth body design,161,Classical,75
1886,Issue adult,316,EDM,27
1887,Over activity environment,198,Jazz,374
1888,Small seat risk,234,Jazz,321
1889,Plant day stage,150,Rock,104
1890,Remain scene,279,Classical,130
1891,Machine floor,237,Hip-Hop,256
1892,Resource pretty huge,326,Pop,312
1893,Magazine American their,180,Rock,302
1894,Industry per,241,Hip-Hop,210
1895,Short research,140,R&B,308
1896,See interesting popular,182,R&B,143
1897,Behavior number player,280,R&B,107
1898,Pick special,167,Rock,29
1899,Pattern culture,209,Pop,75
1900,Tree visit group,290,R&B,309
1901,Travel coach,204,Pop,26
1902,Fire election,226,Rock,83
1903,Down girl nearly,192,R&B,339
1904,Nice find across,299,R&B,294
1905,Such husband full,165,Hip-Hop,384
1906,Effect into,212,Pop,48
1907,World office fast,196,Jazz,189
1908,Hospital east,329,Pop,389
1909,Develop cut ok,335,R&B,34
1910,List manager,240,Rock,63
1911,Protect thought understand,340,Jazz,169
1912,Guess threat,225,R&B,108
1913,Wall blue,173,R&B,30
1914,Age agree type,266,EDM,323
1915,Leave admit follow,142,Hip-Hop,371
1916,Then market,274,Classical,362
1917,World admit like,229,R&B,163
1918,Learn official do,254,R&B,320
1919,Despite machine,357,Rock,315
1920,Just ago,247,R&B,374
1921,Thousand beyond establish,247,Hip-Hop,93
1922,Contain reveal act,179,EDM,149
1923,Around compare table,120,Pop,13
1924,He determine brother,280,Classical,61
1925,On soon hair,337,Rock,316
1926,Area forward,225,Pop,171
1927,Focus light book,263,Classical,327
1928,Into talk to,122,EDM,104
1929,Other go Mrs,192,Jazz,35
1930,Mr over agreement central,196,R&B,282
1931,Leave institution believe,316,Pop,59
1932,Something range indeed,205,Jazz,203
1933,He quite now imagine,265,R&B,15
1934,Camera just view,169,Jazz,174
1935,Meet rock,242,Hip-Hop,19
1936,Long energy structure agree,154,Hip-Hop,80
1937,Me station argue,237,Classical,275
1938,Receive appear thousand,238,Classical,212
1939,Activity good including work,134,Classical,267
1940,Body source,264,EDM,348
1941,Late country,262,R&B,10
1942,Mean computer,267,EDM,170
1943,Bring instead,136,Rock,144
1944,Choose success whatever,206,Hip-Hop,321
1945,That newspaper,335,Rock,293
1946,Available budget,219,Rock,305
1947,Finish particular pass expect,341,Classical,385
1948,Real course,300,Classical,162
1949,Pull opportunity service,128,Jazz,212
1950,Line population put despite,247,Rock,191
1951,Box family nearly,332,Jazz,111
1952,Per human,197,Rock,58
1953,Off call company,320,Pop,399
1954,Appear town administration industry,353,Pop,228
1955,Oil never,126,Classical,248
1956,Bank even a,159,Rock,175
1957,Evening blood,307,Classical,269
1958,American remember wide,318,Jazz,74
1959,Able language create deep,343,Pop,265
1960,South natural,153,Rock,371
1961,Big upon,237,Hip-Hop,366
1962,Watch,149,Pop,160
1963,Debate memory,295,Classical,305
1964,Under beautiful computer,205,Hip-Hop,24
1965,Week prevent throughout,253,Classical,338
1966,Best may have,199,Pop,296
1967,Economy late thousand charge,199,EDM,108
1968,Tv investment way certain,171,Rock,147
1969,Top seek which technology,256,Jazz,396
1970,Answer family act,291,Pop,140
1971,Energy main,160,Jazz,59
1972,Sport option,279,R&B,264
1973,Society suggest,172,R&B,180
1974,Head shoulder,201,Jazz,73
1975,Good,325,Jazz,294
1976,Certain right,163,Pop,160
1977,Vote set,348,Jazz,277
1978,Official drug,132,Rock,15
1979,Grow bag lose anyone,351,EDM,26
1980,Environment level story,218,Pop,45
1981,Away myself me,220,Rock,361
1982,Fine space capital season,348,R&B,323
1983,Happy there,299,Hip-Hop,316
1984,Now result,199,Jazz,102
1985,Continue top medical newspaper,314,EDM,274
1986,Look station,356,Classical,392
1987,Wide learn blood,265,Rock,48
1988,Plant provide,239,Pop,234
1989,Road start wonder,295,EDM,364
1990,Often hotel,239,Hip-Hop,119
1991,Plant money,156,Classical,316
1992,Concern politics,353,Jazz,201
1993,Task PM true,299,EDM,170
1994,Age,236,Hip-Hop,16
1995,Same,241,Pop,180
1996,Son visit,238,Classical,88
1997,Everybody somebody network,316,Jazz,310
1998,Range dog hit animal,152,R&B,53
1999,Say environment,329,EDM,55
2000,Go day view,262,EDM,37
2001,Consumer catch authority wall,256,Hip-Hop,206
2002,Key,225,Rock,318
2003,Stay four,260,Rock,247
2004,Reduce seem brother,136,Jazz,107
2005,Tough assume artist,271,Hip-Hop,223
2006,Health protect positive,321,Jazz,279
2007,Beyond oil thought them,180,Rock,340
2008,Total size,139,EDM,365
2009,Sign all,334,Hip-Hop,59
2010,Opportunity force song,272,Hip-Hop,167
2011,Member argue Democrat,144,Classical,228
2012,Down Democrat,198,Hip-Hop,36
2013,Concern lose,147,EDM,306
2014,Memory huge would war,329,Hip-Hop,168
2015,Onto process magazine,285,EDM,32
2016,Than involve,175,Classical,72
2017,Nation part,351,Classical,326
2018,Boy million play heavy,313,Rock,339
2019,Nearly would,235,R&B,150
2020,Near specific,277,R&B,229
2021,Show fight,172,EDM,163
2022,Truth send true,265,Classical,348
2023,Determine ahead education,355,Hip-Hop,368
2024,Draw however wear,142,R&B,5
2025,Affect us,250,Hip-Hop,66
2026,Old site though ability,135,Jazz,282
2027,Player successful,120,EDM,287
2028,Choice Democrat defense,148,Classical,145
2029,Few face,180,Hip-Hop,360
2030,Star fight race,220,EDM,163
2031,Agent for,217,Hip-Hop,196
2032,Yeah special produce,259,Rock,340
2033,Fish four,241,Rock,97
2034,Left both loss,218,Classical,185
2035,Report property,159,Jazz,344
2036,National campaign image,154,Pop,37
2037,Indicate share,124,Rock,370
2038,Successful kitchen,288,Hip-Hop,70
2039,Represent operation,155,EDM,213
2040,Let necessary,348,Classical,357
2041,Capital great appear,358,Hip-Hop,320
2042,Significant talk,236,R&B,218
2043,Road anyone lay,329,Hip-Hop,197
2044,Which action,177,Rock,218
2045,Professional,121,R&B,256
2046,Hope most,180,EDM,257
2047,Sing opportunity discover you,225,R&B,296
2048,Maybe idea thousand,128,Pop,291
2049,Wife international small main,300,Jazz,58
2050,Pm hour,243,EDM,41
2051,Wind administration tough,306,EDM,270
2052,Others woman,319,Jazz,239
2053,Religious different range,140,R&B,313
2054,Collection success,182,Hip-Hop,323
2055,Last the image,289,EDM,40
2056,Image gun,282,R&B,297
2057,Wrong thus bit,276,Pop,176
2058,Old institution,319,Pop,241
2059,Tonight,251,Hip-Hop,294
2060,Strategy throughout amount,204,Hip-Hop,181
2061,Democrat coach,194,Rock,19
2062,Collection effort,356,R&B,384
2063,Actually will example,306,Classical,289
2064,Personal scientist state,135,EDM,243
2065,Organization soon seek,163,R&B,27
2066,Size evening night,194,Classical,378
2067,Join kid TV,126,Jazz,249
2068,Blood across,152,R&B,40
2069,Wall rich state,184,Rock,316
2070,Edge matter sister,190,Classical,132
2071,Appear increase,309,Pop,310
2072,Director music all,352,R&B,379
2073,Sound develop,288,Hip-Hop,190
2074,Air color,186,Classical,359
2075,Return another,244,Rock,271
2076,Meet upon drive,207,Pop,75
2077,Per,359,Classical,79
2078,Treatment exist,312,Hip-Hop,395
2079,Whom medical seven,180,EDM,226
2080,Yourself character kitchen,283,Rock,108
2081,Increase and,307,Classical,177
2082,Customer scientist plan,284,Jazz,387
2083,Body begin,133,Rock,238
2084,Now instead institution,241,Jazz,244
2085,Subject again,312,R&B,120
2086,Detail business,294,EDM,200
2087,Ok color,187,Rock,272
2088,Race kid in upon,123,Jazz,230
2089,Glass lose event visit,293,Jazz,272
2090,Prove view,130,Pop,273
2091,Himself claim half,210,Classical,222
2092,Loss sister answer study,355,EDM,140
2093,Police seem,189,Jazz,51
2094,Place foot,287,R&B,201
2095,Alone professional four,317,EDM,384
2096,Usually,307,EDM,302
2097,Believe raise,169,R&B,173
2098,Among claim fund,296,Rock,161
2099,Teacher,122,EDM,5
2100,Leg similar eat,123,Hip-Hop,51
2101,Them here,146,EDM,229
2102,Role expert,176,EDM,146
2103,Will thought,169,Pop,13
2104,Nation course,143,Pop,305
2105,Financial wall five,348,Classical,112
2106,Cup its,283,Pop,363
2107,Table,142,Classical,310
2108,City west,216,EDM,392
2109,His difference,264,Classical,95
2110,Exist total month,298,Rock,130
2111,Role consumer could,239,EDM,39
2112,During off,236,Jazz,394
2113,Make different article,297,EDM,395
2114,Board professional politics,202,Jazz,83
2115,Produce,138,Jazz,398
2116,Gun author,217,Hip-Hop,171
2117,Benefit cold,186,Classical,136
2118,Woman occur,232,Pop,252
2119,Decide find,276,Hip-Hop,92
2120,Professional over practice top,245,Pop,74
2121,Probably indeed response,316,Hip-Hop,112
2122,Style discuss develop,284,Pop,227
2123,Drug like significant,186,Pop,18
2124,Total statement per age,138,R&B,373
2125,Finish foot,318,Hip-Hop,10
2126,Someone late write,158,EDM,328
2127,Leg traditional,358,Pop,341
2128,Sign production ground,188,Rock,359
2129,Mr down fish,351,Hip-Hop,295
2130,Time send,251,EDM,395
2131,Reason suggest discuss,242,Hip-Hop,207
2132,Anything improve,319,Classical,36
2133,Water common either,177,Pop,197
2134,Quite voice turn,329,Classical,247
2135,Accept car other into,265,R&B,184
2136,Image happy,294,Jazz,206
2137,Raise walk,281,EDM,47
2138,Reflect,256,Classical,175
2139,Debate sometimes line,335,Hip-Hop,390
2140,Start treat officer,194,EDM,104
2141,Enough improve wall,261,Pop,197
2142,Finally crime keep,168,Jazz,357
2143,Attack prevent particularly,349,Pop,323
2144,See former,211,Hip-Hop,44
2145,Attack lead,232,EDM,98
2146,Happen,129,Rock,13
2147,Second today debate,271,Rock,251
2148,Once network,136,Classical,277
2149,Understand small building,198,Hip-Hop,274
2150,Political market,124,Pop,174
2151,Low use successful,206,Classical,370
2152,Join,223,Pop,109
2153,Along deal,290,R&B,235
2154,Alone road around,342,Classical,275
2155,Despite also,309,R&B,120
2156,Type receive sell,129,EDM,73
2157,Issue,287,Pop,242
2158,Site job,131,Rock,360
2159,Anyone individual firm man,153,Pop,89
2160,Leave central,132,Jazz,50
2161,Red source nothing,276,Rock,303
2162,My remember,329,Classical,55
2163,Memory great,247,R&B,316
2164,Heavy if,136,Classical,104
2165,Read my us,206,Classical,378
2166,Within daughter crime,222,Jazz,62
2167,Good figure,267,R&B,71
2168,Spend history,334,Classical,110
2169,Total organization must,131,R&B,89
2170,Unit,136,Pop,141
2171,Who run,313,Hip-Hop,87
2172,Listen there,214,R&B,85
2173,Response player,182,R&B,21
2174,Enter face,145,Classical,324
2175,Authority always machine,216,Classical,81
2176,North couple magazine,345,Hip-Hop,42
2177,Employee under trouble,121,Rock,46
2178,Black build,286,R&B,146
2179,Office about move,297,Classical,396
2180,Camera pay,297,Rock,106
2181,Direction west,283,Jazz,268
2182,Shoulder,225,Rock,90
2183,Beyond establish only,297,Pop,306
2184,Matter,303,Hip-Hop,314
2185,Throw boy number prepare,280,Classical,155
2186,Store attention,227,Pop,286
2187,Ever certain,169,Pop,272
2188,Same area,278,Jazz,390
2189,Young however,249,Rock,238
2190,Conference force,280,EDM,107
2191,Find goal,133,Rock,58
2192,Song century,295,Classical,243
2193,Include federal spring,165,Rock,344
2194,Crime you short,133,EDM,187
2195,Grow first number,173,Hip-Hop,129
2196,Try turn skin,277,Classical,389
2197,People,131,Pop,380
2198,Reach,356,R&B,91
2199,Mind bank,321,Pop,249
2200,Area mean,149,Pop,121
2201,Among quite her,233,R&B,297
2202,Practice wall,227,Rock,383
2203,Add our onto between,349,Jazz,118
2204,Person,148,Jazz,117
2205,War put,180,EDM,212
2206,School some sign,216,Rock,38
2207,Democratic often,269,Hip-Hop,28
2208,Some,157,Rock,313
2209,Store event,165,Hip-Hop,192
2210,Personal order,237,EDM,100
2211,Majority provide,211,Jazz,104
2212,Item onto,152,Pop,355
2213,Nor southern perhaps wall,135,Jazz,70
2214,Mrs century professional,338,Hip-Hop,235
2215,Particularly debate prepare,163,Classical,176
2216,Weight as,346,Jazz,310
2217,A brother exist,322,Classical,327
2218,Republican,351,Rock,296
2219,He hundred the,338,Rock,45
2220,North though the,339,R&B,251
2221,Fire either their,271,Hip-Hop,237
2222,Site some member,123,EDM,220
2223,Official they,343,Rock,127
2224,Current once knowledge,231,R&B,114
2225,Painting,158,R&B,3
2226,Mission attack indeed,131,Pop,241
2227,Real worry become meeting,316,R&B,18
2228,Clear you quickly usually,255,Hip-Hop,246
2229,Building result laugh,330,Pop,232
2230,Their relationship nearly,181,Pop,286
2231,Cultural ask teacher door,123,EDM,375
2232,Institution various stop,175,Rock,184
2233,News consider onto,181,EDM,47
2234,Drive either similar,242,EDM,157
2235,Head seek,300,Hip-Hop,293
2236,Adult no,269,Pop,233
2237,Also former interview,317,Rock,361
2238,Information develop fill,167,Classical,190
2239,Player find,238,EDM,325
2240,Table act,340,EDM,37
2241,Single half,348,EDM,171
2242,Something imagine,128,Jazz,219
2243,These but,189,EDM,314
2244,American say,267,Classical,107
2245,Main authority network,140,R&B,172
2246,Audience skin book,358,Pop,264
2247,Hospital heavy treatment,213,Pop,57
2248,The experience,213,Hip-Hop,317
2249,Future notice clearly,213,Jazz,90
2250,Plant skin hospital ago,263,EDM,35
2251,Interest professional hour will,301,Classical,105
2252,Entire party,205,Rock,277
2253,Lot than forward,286,Hip-Hop,378
2254,Fact phone,268,Classical,360
2255,Car listen protect,312,EDM,390
2256,Nature night his,202,Jazz,137
2257,Meet magazine wait,294,Hip-Hop,142
2258,Leg address,136,Jazz,177
2259,Scientist yeah,244,R&B,270
2260,Think floor a,240,EDM,273
2261,Can future site important,331,R&B,150
2262,Issue college design,278,Jazz,345
2263,Mention relationship,327,Pop,97
2264,While only,142,Pop,201
2265,Pattern,193,Pop,56
2266,Should thousand skin,190,Pop,357
2267,Much,247,Rock,105
2268,Half factor,280,Pop,151
2269,Particular,294,R&B,68
2270,Least artist lead,208,Hip-Hop,228
2271,Just culture heavy become,285,Pop,150
2272,Thus none affect attack,136,Pop,119
2273,Fight,285,Jazz,211
2274,Argue,207,EDM,331
2275,Doctor lay newspaper,244,R&B,341
2276,Everyone I,255,Classical,281
2277,Hard approach simply,237,Jazz,291
2278,Ago should,349,Classical,157
2279,Car less,322,Jazz,117
2280,Throughout strategy,215,Jazz,395
2281,Help trial,157,Jazz,146
2282,Wear almost raise late,162,R&B,83
2283,Opportunity,257,Jazz,94
2284,Young fact,334,EDM,355
2285,List front,323,Rock,83
2286,Party serious,149,Pop,163
2287,Least information,152,Hip-Hop,134
2288,Teach staff the,167,Rock,288
2289,After smile,128,EDM,163
2290,Article catch,157,Jazz,230
2291,Cover eight,161,R&B,155
2292,Technology ball,355,Pop,208
2293,You him,316,Rock,235
2294,Base American,159,Pop,379
2295,Order offer employee,249,Jazz,332
2296,Bill player,195,Hip-Hop,149
2297,Plan law,266,EDM,76
2298,Fall choose,306,Hip-Hop,174
2299,Able environment day,148,EDM,246
2300,Member left,155,EDM,283
2301,Part even word,198,Pop,206
2302,On discuss range,335,Rock,229
2303,Other create pick,143,Jazz,29
2304,Person drive,284,Rock,299
2305,Various center house,176,Classical,393
2306,Less skin bank,170,Pop,43
2307,Million new,337,Hip-Hop,347
2308,Station letter table,142,R&B,202
2309,Trip outside,245,Jazz,309
2310,Party maintain police,250,Pop,342
2311,Mission share rule,221,Rock,367
2312,Drug build state,214,Hip-Hop,191
2313,Drug share,192,Jazz,180
2314,Congress available,234,Classical,288
2315,Over PM item,175,EDM,228
2316,Certainly life,226,Classical,227
2317,Matter seek yard,161,Classical,373
2318,Store however affect,306,Hip-Hop,72
2319,Though event best,273,Pop,74
2320,Single start never,197,Hip-Hop,269
2321,National whole,136,R&B,388
2322,Blood coach,142,Pop,210
2323,Say five business,354,Jazz,213
2324,Plant rule,262,Hip-Hop,364
2325,Outside prepare military,313,Rock,103
2326,Wide popular century,333,Hip-Hop,149
2327,Suggest you,245,Pop,155
2328,Still color,197,Hip-Hop,287
2329,Election article actually,238,Rock,14
2330,Name arm,159,Jazz,154
2331,Score Democrat then,333,EDM,242
2332,What action,287,EDM,148
2333,Option they until,165,Hip-Hop,353
2334,Everyone around,182,Pop,62
2335,Role drive,190,Hip-Hop,35
2336,Structure color,310,Jazz,298
2337,Government identify wide,264,Hip-Hop,133
2338,Your often,295,Hip-Hop,356
2339,Capital drug head,215,R&B,376
2340,Him indeed,124,Classical,133
2341,Glass yard,268,Pop,75
2342,Watch throw,238,EDM,70
2343,Reduce try live,161,Pop,140
2344,Learn difficult,227,EDM,183
2345,Particularly born become no,194,Jazz,272
2346,Record through,359,Pop,264
2347,Kid role trade,316,EDM,94
2348,Already finally beyond,144,R&B,386
2349,In instead,259,Jazz,162
2350,Book carry soldier,324,Jazz,139
2351,Realize number,298,EDM,186
2352,Season able,256,R&B,181
2353,Before,123,Rock,266
2354,Not alone television,215,Classical,249
2355,Painting someone,207,Rock,53
2356,Condition natural number,159,R&B,114
2357,Turn job,323,R&B,315
2358,Social professional capital,332,R&B,273
2359,Customer happy,261,EDM,388
2360,You within,226,Hip-Hop,40
2361,Early,329,Rock,9
2362,Often,209,Jazz,354
2363,Defense,155,Classical,227
2364,Home benefit thousand,253,Classical,176
2365,Economic car,301,Jazz,15
2366,Truth almost paper,328,Pop,114
2367,Impact popular his,339,EDM,73
2368,In positive idea,178,Jazz,65
2369,Fact that television,153,Pop,218
2370,Nothing theory both,315,Classical,58
2371,Arm financial least,124,Classical,248
2372,Program health half,230,Pop,101
2373,Teacher force garden,128,Classical,338
2374,Artist son,271,Pop,241
2375,Security adult them nature,352,Jazz,23
2376,Choice important,197,EDM,6
2377,Case believe ball,144,Classical,64
2378,Accept,172,R&B,103
2379,Owner stage throughout,291,Jazz,15
2380,Throughout stage beautiful,157,Classical,383
2381,Brother account,268,Jazz,181
2382,Owner yourself about,338,R&B,400
2383,Finally seem address,276,Rock,259
2384,Once necessary,137,Pop,297
2385,Career effort,123,R&B,112
2386,Moment can animal,169,Jazz,88
2387,Certainly case garden,257,Pop,372
2388,Above property nor little,356,Rock,259
2389,Word her,241,Jazz,358
2390,Race set majority,167,Hip-Hop,345
2391,Star now walk,166,Classical,182
2392,They operation green still,228,Rock,264
2393,Tonight run evidence box,224,Pop,390
2394,Every her group,151,Hip-Hop,57
2395,Buy determine everybody,154,Hip-Hop,391
2396,Power although,300,Jazz,286
2397,Evidence seat our,130,Pop,168
2398,Card thus that,149,Hip-Hop,146
2399,Realize security,273,EDM,160
2400,Look professor certainly,335,Hip-Hop,116
2401,Character reality,224,Jazz,220
2402,It,339,Pop,244
2403,Goal keep,214,Rock,7
2404,Stage including short,245,EDM,54
2405,Behavior parent,232,R&B,338
